image_id,filename,label,split,annotator,date,source
806,Kurti_00806.jpg,Kurti,train,Abhinav Dogra,2026-02-16,tatacliq.com
807,Kurti_00807.jpg,Kurti,train,Abhinav Dogra,2026-03-03,india.gov.in/textiles
808,Kurti_00808.jpg,Kurti,train,Abhinav Dogra,2026-03-13,tatacliq.com
809,Kurti_00809.jpg,Kurti,train,Abhinav Dogra,2026-03-08,ajio.com
810,Kurti_00810.jpg,Kurti,train,Abhinav Dogra,2026-03-13,limeroad.com
811,Kurti_00811.jpg,Kurti,train,Abhinav Dogra,2026-03-01,myntra.com
812,Kurti_00812.jpg,Kurti,train,Abhinav Dogra,2026-02-22,india.gov.in/textiles
813,Kurti_00813.jpg,Kurti,train,Abhinav Dogra,2026-02-20,cbazaar.com
814,Kurti_00814.jpg,Kurti,train,Abhinav Dogra,2026-02-27,biba.in
815,Kurti_00815.jpg,Kurti,train,Abhinav Dogra,2026-03-09,limeroad.com
816,Kurti_00816.jpg,Kurti,train,Abhinav Dogra,2026-02-19,handlooms.nic.in
817,Kurti_00817.jpg,Kurti,train,Abhinav Dogra,2026-03-07,pantaloons.com
818,Kurti_00818.jpg,Kurti,train,Abhinav Dogra,2026-02-23,fabindia.com
819,Kurti_00819.jpg,Kurti,train,Abhinav Dogra,2026-02-21,craftsvilla.com
820,Kurti_00820.jpg,Kurti,train,Abhinav Dogra,2026-02-27,cbazaar.com
821,Kurti_00821.jpg,Kurti,train,Abhinav Dogra,2026-02-17,limeroad.com
822,Kurti_00822.jpg,Kurti,train,Abhinav Dogra,2026-03-02,fabindia.com
823,Kurti_00823.jpg,Kurti,train,Abhinav Dogra,2026-03-08,fabindia.com
824,Kurti_00824.jpg,Kurti,train,Abhinav Dogra,2026-02-27,sikshalochan.nic.in
825,Kurti_00825.jpg,Kurti,train,Abhinav Dogra,2026-03-02,myntra.com
826,Kurti_00826.jpg,Kurti,train,Abhinav Dogra,2026-02-17,texmin.nic.in
827,Kurti_00827.jpg,Kurti,train,Abhinav Dogra,2026-03-14,craftsvilla.com
828,Kurti_00828.jpg,Kurti,train,Abhinav Dogra,2026-02-16,fabindia.com
829,Kurti_00829.jpg,Kurti,train,Abhinav Dogra,2026-02-23,fabindia.com
830,Kurti_00830.jpg,Kurti,train,Abhinav Dogra,2026-02-27,nykafashion.com
831,Kurti_00831.jpg,Kurti,train,Abhinav Dogra,2026-03-15,texmin.nic.in
832,Kurti_00832.jpg,Kurti,train,Abhinav Dogra,2026-03-14,handlooms.nic.in
833,Kurti_00833.jpg,Kurti,train,Abhinav Dogra,2026-02-15,tatacliq.com
834,Kurti_00834.jpg,Kurti,train,Abhinav Dogra,2026-03-05,ajio.com
835,Kurti_00835.jpg,Kurti,train,Abhinav Dogra,2026-03-15,nykafashion.com
836,Kurti_00836.jpg,Kurti,train,Abhinav Dogra,2026-03-10,pantaloons.com
837,Kurti_00837.jpg,Kurti,train,Abhinav Dogra,2026-03-02,biba.in
838,Kurti_00838.jpg,Kurti,train,Abhinav Dogra,2026-02-16,limeroad.com
839,Kurti_00839.jpg,Kurti,train,Abhinav Dogra,2026-03-03,cbazaar.com
840,Kurti_00840.jpg,Kurti,train,Abhinav Dogra,2026-03-05,myntra.com
841,Kurti_00841.jpg,Kurti,train,Abhinav Dogra,2026-03-07,texmin.nic.in
842,Kurti_00842.jpg,Kurti,train,Abhinav Dogra,2026-03-07,nykafashion.com
843,Kurti_00843.jpg,Kurti,train,Abhinav Dogra,2026-02-18,sikshalochan.nic.in
844,Kurti_00844.jpg,Kurti,train,Abhinav Dogra,2026-02-23,biba.in
845,Kurti_00845.jpg,Kurti,train,Abhinav Dogra,2026-03-10,india.gov.in/textiles
846,Kurti_00846.jpg,Kurti,train,Abhinav Dogra,2026-03-14,nift.ac.in
847,Kurti_00847.jpg,Kurti,train,Abhinav Dogra,2026-02-20,craftsvilla.com
848,Kurti_00848.jpg,Kurti,train,Abhinav Dogra,2026-02-22,nykafashion.com
849,Kurti_00849.jpg,Kurti,train,Abhinav Dogra,2026-03-03,myntra.com
850,Kurti_00850.jpg,Kurti,train,Abhinav Dogra,2026-02-24,pantaloons.com
851,Kurti_00851.jpg,Kurti,train,Abhinav Dogra,2026-03-06,craftsvilla.com
852,Kurti_00852.jpg,Kurti,train,Abhinav Dogra,2026-02-26,tatacliq.com
853,Kurti_00853.jpg,Kurti,train,Abhinav Dogra,2026-03-08,biba.in
854,Kurti_00854.jpg,Kurti,train,Abhinav Dogra,2026-03-08,biba.in
855,Kurti_00855.jpg,Kurti,train,Abhinav Dogra,2026-02-25,westside.com
856,Kurti_00856.jpg,Kurti,train,Abhinav Dogra,2026-03-15,ajio.com
857,Kurti_00857.jpg,Kurti,train,Abhinav Dogra,2026-02-18,texmin.nic.in
858,Kurti_00858.jpg,Kurti,train,Abhinav Dogra,2026-03-08,westside.com
859,Kurti_00859.jpg,Kurti,train,Abhinav Dogra,2026-03-07,pantaloons.com
860,Kurti_00860.jpg,Kurti,train,Abhinav Dogra,2026-02-24,india.gov.in/textiles
861,Kurti_00861.jpg,Kurti,train,Abhinav Dogra,2026-02-16,craftcouncil.in
862,Kurti_00862.jpg,Kurti,train,Abhinav Dogra,2026-02-15,ajio.com
863,Kurti_00863.jpg,Kurti,train,Abhinav Dogra,2026-03-07,nykafashion.com
864,Kurti_00864.jpg,Kurti,train,Abhinav Dogra,2026-03-07,utsavfashion.com
865,Kurti_00865.jpg,Kurti,train,Abhinav Dogra,2026-02-23,pantaloons.com
866,Kurti_00866.jpg,Kurti,train,Abhinav Dogra,2026-02-15,biba.in
867,Kurti_00867.jpg,Kurti,train,Abhinav Dogra,2026-03-07,westside.com
868,Kurti_00868.jpg,Kurti,train,Abhinav Dogra,2026-03-03,tatacliq.com
869,Kurti_00869.jpg,Kurti,train,Abhinav Dogra,2026-02-23,craftsvilla.com
870,Kurti_00870.jpg,Kurti,train,Abhinav Dogra,2026-02-15,pantaloons.com
871,Kurti_00871.jpg,Kurti,train,Abhinav Dogra,2026-02-26,pantaloons.com
872,Kurti_00872.jpg,Kurti,train,Abhinav Dogra,2026-03-06,biba.in
873,Kurti_00873.jpg,Kurti,train,Abhinav Dogra,2026-02-19,westside.com
874,Kurti_00874.jpg,Kurti,train,Abhinav Dogra,2026-02-22,pantaloons.com
875,Kurti_00875.jpg,Kurti,train,Abhinav Dogra,2026-02-24,craftsvilla.com
876,Kurti_00876.jpg,Kurti,train,Abhinav Dogra,2026-02-28,utsavfashion.com
877,Kurti_00877.jpg,Kurti,train,Abhinav Dogra,2026-02-21,utsavfashion.com
878,Kurti_00878.jpg,Kurti,train,Abhinav Dogra,2026-03-14,sikshalochan.nic.in
879,Kurti_00879.jpg,Kurti,train,Abhinav Dogra,2026-02-22,india.gov.in/textiles
880,Kurti_00880.jpg,Kurti,train,Abhinav Dogra,2026-03-07,sikshalochan.nic.in
881,Kurti_00881.jpg,Kurti,train,Abhinav Dogra,2026-03-02,biba.in
882,Kurti_00882.jpg,Kurti,train,Abhinav Dogra,2026-02-23,texmin.nic.in
883,Kurti_00883.jpg,Kurti,train,Abhinav Dogra,2026-02-18,utsavfashion.com
884,Kurti_00884.jpg,Kurti,train,Abhinav Dogra,2026-02-19,pantaloons.com
885,Kurti_00885.jpg,Kurti,train,Abhinav Dogra,2026-02-15,nykafashion.com
886,Kurti_00886.jpg,Kurti,train,Abhinav Dogra,2026-03-09,sikshalochan.nic.in
887,Kurti_00887.jpg,Kurti,train,Abhinav Dogra,2026-02-27,sikshalochan.nic.in
888,Kurti_00888.jpg,Kurti,train,Abhinav Dogra,2026-03-09,westside.com
889,Kurti_00889.jpg,Kurti,train,Abhinav Dogra,2026-03-10,sikshalochan.nic.in
890,Kurti_00890.jpg,Kurti,train,Abhinav Dogra,2026-02-15,tatacliq.com
891,Kurti_00891.jpg,Kurti,train,Abhinav Dogra,2026-03-11,fabindia.com
892,Kurti_00892.jpg,Kurti,train,Abhinav Dogra,2026-02-23,sikshalochan.nic.in
893,Kurti_00893.jpg,Kurti,train,Abhinav Dogra,2026-02-16,craftsvilla.com
894,Kurti_00894.jpg,Kurti,train,Abhinav Dogra,2026-03-15,ajio.com
895,Kurti_00895.jpg,Kurti,train,Abhinav Dogra,2026-02-16,nykafashion.com
896,Kurti_00896.jpg,Kurti,train,Abhinav Dogra,2026-02-22,limeroad.com
897,Kurti_00897.jpg,Kurti,train,Abhinav Dogra,2026-02-16,craftcouncil.in
898,Kurti_00898.jpg,Kurti,train,Abhinav Dogra,2026-03-01,tatacliq.com
899,Kurti_00899.jpg,Kurti,train,Abhinav Dogra,2026-03-12,handlooms.nic.in
900,Kurti_00900.jpg,Kurti,train,Abhinav Dogra,2026-03-12,limeroad.com
901,Kurti_00901.jpg,Kurti,train,Abhinav Dogra,2026-02-25,nykafashion.com
902,Kurti_00902.jpg,Kurti,train,Abhinav Dogra,2026-03-14,ajio.com
903,Kurti_00903.jpg,Kurti,train,Abhinav Dogra,2026-03-08,craftcouncil.in
904,Kurti_00904.jpg,Kurti,train,Abhinav Dogra,2026-03-14,limeroad.com
905,Kurti_00905.jpg,Kurti,train,Abhinav Dogra,2026-02-19,ajio.com
906,Kurti_00906.jpg,Kurti,train,Abhinav Dogra,2026-02-19,fabindia.com
907,Kurti_00907.jpg,Kurti,train,Abhinav Dogra,2026-03-08,craftcouncil.in
908,Kurti_00908.jpg,Kurti,train,Abhinav Dogra,2026-03-13,craftcouncil.in
909,Kurti_00909.jpg,Kurti,train,Abhinav Dogra,2026-02-26,myntra.com
910,Kurti_00910.jpg,Kurti,train,Abhinav Dogra,2026-02-27,texmin.nic.in
911,Kurti_00911.jpg,Kurti,train,Abhinav Dogra,2026-03-10,nift.ac.in
912,Kurti_00912.jpg,Kurti,train,Abhinav Dogra,2026-03-13,westside.com
913,Kurti_00913.jpg,Kurti,train,Abhinav Dogra,2026-02-22,myntra.com
914,Kurti_00914.jpg,Kurti,train,Abhinav Dogra,2026-03-04,craftsvilla.com
915,Kurti_00915.jpg,Kurti,train,Abhinav Dogra,2026-02-17,utsavfashion.com
916,Kurti_00916.jpg,Kurti,train,Abhinav Dogra,2026-03-03,nykafashion.com
917,Kurti_00917.jpg,Kurti,train,Abhinav Dogra,2026-03-05,cbazaar.com
918,Kurti_00918.jpg,Kurti,train,Abhinav Dogra,2026-02-18,cbazaar.com
919,Kurti_00919.jpg,Kurti,train,Abhinav Dogra,2026-02-17,biba.in
920,Kurti_00920.jpg,Kurti,train,Abhinav Dogra,2026-02-17,fabindia.com
921,Kurti_00921.jpg,Kurti,train,Abhinav Dogra,2026-02-24,cbazaar.com
922,Kurti_00922.jpg,Kurti,train,Abhinav Dogra,2026-02-23,limeroad.com
923,Kurti_00923.jpg,Kurti,train,Abhinav Dogra,2026-02-28,nift.ac.in
924,Kurti_00924.jpg,Kurti,train,Abhinav Dogra,2026-02-16,handlooms.nic.in
925,Kurti_00925.jpg,Kurti,train,Abhinav Dogra,2026-02-26,utsavfashion.com
926,Kurti_00926.jpg,Kurti,train,Abhinav Dogra,2026-02-18,limeroad.com
927,Kurti_00927.jpg,Kurti,train,Abhinav Dogra,2026-02-25,tatacliq.com
928,Kurti_00928.jpg,Kurti,train,Abhinav Dogra,2026-03-05,cbazaar.com
929,Kurti_00929.jpg,Kurti,train,Abhinav Dogra,2026-02-23,nykafashion.com
930,Kurti_00930.jpg,Kurti,train,Abhinav Dogra,2026-03-13,nift.ac.in
931,Kurti_00931.jpg,Kurti,train,Abhinav Dogra,2026-03-13,biba.in
932,Kurti_00932.jpg,Kurti,train,Abhinav Dogra,2026-02-20,limeroad.com
933,Kurti_00933.jpg,Kurti,train,Abhinav Dogra,2026-03-12,texmin.nic.in
934,Kurti_00934.jpg,Kurti,train,Abhinav Dogra,2026-02-21,tatacliq.com
935,Kurti_00935.jpg,Kurti,train,Abhinav Dogra,2026-02-27,limeroad.com
936,Kurti_00936.jpg,Kurti,train,Abhinav Dogra,2026-03-08,westside.com
937,Kurti_00937.jpg,Kurti,train,Abhinav Dogra,2026-02-23,handlooms.nic.in
938,Kurti_00938.jpg,Kurti,train,Abhinav Dogra,2026-02-25,sikshalochan.nic.in
939,Kurti_00939.jpg,Kurti,train,Abhinav Dogra,2026-03-04,pantaloons.com
940,Kurti_00940.jpg,Kurti,train,Abhinav Dogra,2026-03-11,tatacliq.com
941,Kurti_00941.jpg,Kurti,train,Abhinav Dogra,2026-03-08,texmin.nic.in
942,Kurti_00942.jpg,Kurti,train,Abhinav Dogra,2026-02-22,fabindia.com
943,Kurti_00943.jpg,Kurti,train,Abhinav Dogra,2026-03-02,ajio.com
944,Kurti_00944.jpg,Kurti,train,Abhinav Dogra,2026-03-15,fabindia.com
945,Kurti_00945.jpg,Kurti,train,Abhinav Dogra,2026-02-20,craftcouncil.in
946,Kurti_00946.jpg,Kurti,train,Abhinav Dogra,2026-03-05,biba.in
947,Kurti_00947.jpg,Kurti,val,Abhinav Dogra,2026-02-20,myntra.com
948,Kurti_00948.jpg,Kurti,val,Abhinav Dogra,2026-03-10,craftcouncil.in
949,Kurti_00949.jpg,Kurti,val,Abhinav Dogra,2026-03-04,handlooms.nic.in
950,Kurti_00950.jpg,Kurti,val,Abhinav Dogra,2026-02-19,tatacliq.com
951,Kurti_00951.jpg,Kurti,val,Abhinav Dogra,2026-03-02,cbazaar.com
952,Kurti_00952.jpg,Kurti,val,Abhinav Dogra,2026-03-06,utsavfashion.com
953,Kurti_00953.jpg,Kurti,val,Abhinav Dogra,2026-02-19,handlooms.nic.in
954,Kurti_00954.jpg,Kurti,val,Abhinav Dogra,2026-02-18,nift.ac.in
955,Kurti_00955.jpg,Kurti,val,Abhinav Dogra,2026-03-09,sikshalochan.nic.in
956,Kurti_00956.jpg,Kurti,val,Abhinav Dogra,2026-02-28,pantaloons.com
957,Kurti_00957.jpg,Kurti,val,Abhinav Dogra,2026-02-17,ajio.com
958,Kurti_00958.jpg,Kurti,val,Abhinav Dogra,2026-02-20,craftcouncil.in
959,Kurti_00959.jpg,Kurti,val,Abhinav Dogra,2026-03-03,fabindia.com
960,Kurti_00960.jpg,Kurti,val,Abhinav Dogra,2026-03-10,utsavfashion.com
961,Kurti_00961.jpg,Kurti,val,Abhinav Dogra,2026-03-06,ajio.com
962,Kurti_00962.jpg,Kurti,val,Abhinav Dogra,2026-03-13,utsavfashion.com
963,Kurti_00963.jpg,Kurti,val,Abhinav Dogra,2026-03-13,westside.com
964,Kurti_00964.jpg,Kurti,val,Abhinav Dogra,2026-03-14,ajio.com
965,Kurti_00965.jpg,Kurti,val,Abhinav Dogra,2026-03-11,nykafashion.com
966,Kurti_00966.jpg,Kurti,val,Abhinav Dogra,2026-03-12,biba.in
967,Kurti_00967.jpg,Kurti,val,Abhinav Dogra,2026-03-05,utsavfashion.com
968,Kurti_00968.jpg,Kurti,val,Abhinav Dogra,2026-03-07,sikshalochan.nic.in
969,Kurti_00969.jpg,Kurti,val,Abhinav Dogra,2026-02-20,limeroad.com
970,Kurti_00970.jpg,Kurti,val,Abhinav Dogra,2026-02-19,fabindia.com
971,Kurti_00971.jpg,Kurti,val,Abhinav Dogra,2026-03-05,fabindia.com
972,Kurti_00972.jpg,Kurti,val,Abhinav Dogra,2026-03-07,handlooms.nic.in
973,Kurti_00973.jpg,Kurti,val,Abhinav Dogra,2026-02-20,craftsvilla.com
974,Kurti_00974.jpg,Kurti,val,Abhinav Dogra,2026-02-24,nift.ac.in
975,Kurti_00975.jpg,Kurti,val,Abhinav Dogra,2026-02-18,westside.com
976,Kurti_00976.jpg,Kurti,val,Abhinav Dogra,2026-03-04,westside.com
977,Kurti_00977.jpg,Kurti,val,Abhinav Dogra,2026-02-15,myntra.com
978,Kurti_00978.jpg,Kurti,val,Abhinav Dogra,2026-02-22,texmin.nic.in
979,Kurti_00979.jpg,Kurti,val,Abhinav Dogra,2026-03-10,myntra.com
980,Kurti_00980.jpg,Kurti,val,Abhinav Dogra,2026-02-26,handlooms.nic.in
981,Kurti_00981.jpg,Kurti,val,Abhinav Dogra,2026-03-04,craftcouncil.in
982,Kurti_00982.jpg,Kurti,val,Abhinav Dogra,2026-03-13,fabindia.com
983,Kurti_00983.jpg,Kurti,val,Abhinav Dogra,2026-03-15,biba.in
984,Kurti_00984.jpg,Kurti,val,Abhinav Dogra,2026-03-13,ajio.com
985,Kurti_00985.jpg,Kurti,val,Abhinav Dogra,2026-02-18,tatacliq.com
986,Kurti_00986.jpg,Kurti,val,Abhinav Dogra,2026-03-01,nykafashion.com
987,Kurti_00987.jpg,Kurti,val,Abhinav Dogra,2026-02-25,nift.ac.in
988,Kurti_00988.jpg,Kurti,val,Abhinav Dogra,2026-03-03,india.gov.in/textiles
989,Kurti_00989.jpg,Kurti,val,Abhinav Dogra,2026-02-15,handlooms.nic.in
990,Kurti_00990.jpg,Kurti,val,Abhinav Dogra,2026-03-05,texmin.nic.in
991,Kurti_00991.jpg,Kurti,val,Abhinav Dogra,2026-02-27,nift.ac.in
992,Kurti_00992.jpg,Kurti,val,Abhinav Dogra,2026-02-18,myntra.com
993,Kurti_00993.jpg,Kurti,val,Abhinav Dogra,2026-02-16,cbazaar.com
994,Kurti_00994.jpg,Kurti,val,Abhinav Dogra,2026-02-17,craftsvilla.com
995,Kurti_00995.jpg,Kurti,val,Abhinav Dogra,2026-03-15,nift.ac.in
996,Kurti_00996.jpg,Kurti,val,Abhinav Dogra,2026-03-15,texmin.nic.in
997,Kurti_00997.jpg,Kurti,val,Abhinav Dogra,2026-03-12,texmin.nic.in
998,Kurti_00998.jpg,Kurti,val,Abhinav Dogra,2026-02-15,utsavfashion.com
999,Kurti_00999.jpg,Kurti,test,Abhinav Dogra,2026-02-28,tatacliq.com
1000,Kurti_01000.jpg,Kurti,test,Abhinav Dogra,2026-03-05,nykafashion.com
1001,Kurti_01001.jpg,Kurti,test,Abhinav Dogra,2026-02-19,ajio.com
1002,Kurti_01002.jpg,Kurti,test,Abhinav Dogra,2026-03-05,biba.in
1003,Kurti_01003.jpg,Kurti,test,Abhinav Dogra,2026-02-27,handlooms.nic.in
1004,Kurti_01004.jpg,Kurti,test,Abhinav Dogra,2026-02-22,sikshalochan.nic.in
1005,Kurti_01005.jpg,Kurti,test,Abhinav Dogra,2026-02-19,india.gov.in/textiles
1006,Kurti_01006.jpg,Kurti,test,Abhinav Dogra,2026-02-18,nift.ac.in
1007,Kurti_01007.jpg,Kurti,test,Abhinav Dogra,2026-02-27,pantaloons.com
1008,Kurti_01008.jpg,Kurti,test,Abhinav Dogra,2026-02-23,sikshalochan.nic.in
1009,Kurti_01009.jpg,Kurti,test,Abhinav Dogra,2026-02-25,utsavfashion.com
1010,Kurti_01010.jpg,Kurti,test,Abhinav Dogra,2026-03-01,india.gov.in/textiles
1011,Kurti_01011.jpg,Kurti,test,Abhinav Dogra,2026-03-03,craftcouncil.in
1012,Kurti_01012.jpg,Kurti,test,Abhinav Dogra,2026-03-06,pantaloons.com
1013,Kurti_01013.jpg,Kurti,test,Abhinav Dogra,2026-02-28,sikshalochan.nic.in
1014,Kurti_01014.jpg,Kurti,test,Abhinav Dogra,2026-02-25,westside.com
1015,Kurti_01015.jpg,Kurti,test,Abhinav Dogra,2026-02-15,tatacliq.com
1016,Kurti_01016.jpg,Kurti,test,Abhinav Dogra,2026-03-07,ajio.com
1017,Kurti_01017.jpg,Kurti,test,Abhinav Dogra,2026-02-16,cbazaar.com
1018,Kurti_01018.jpg,Kurti,test,Abhinav Dogra,2026-03-15,handlooms.nic.in
1019,Kurti_01019.jpg,Kurti,test,Abhinav Dogra,2026-02-20,nykafashion.com
1020,Kurti_01020.jpg,Kurti,test,Abhinav Dogra,2026-02-27,ajio.com
1021,Kurti_01021.jpg,Kurti,test,Abhinav Dogra,2026-03-11,nift.ac.in
1022,Kurti_01022.jpg,Kurti,test,Abhinav Dogra,2026-03-11,myntra.com
1023,Kurti_01023.jpg,Kurti,test,Abhinav Dogra,2026-02-16,handlooms.nic.in
1024,Kurti_01024.jpg,Kurti,test,Abhinav Dogra,2026-02-18,westside.com
1025,Kurti_01025.jpg,Kurti,test,Abhinav Dogra,2026-02-27,nift.ac.in
1026,Kurti_01026.jpg,Kurti,test,Abhinav Dogra,2026-03-05,myntra.com
1027,Kurti_01027.jpg,Kurti,test,Abhinav Dogra,2026-02-26,pantaloons.com
1028,Kurti_01028.jpg,Kurti,test,Abhinav Dogra,2026-02-24,nift.ac.in
1029,Kurti_01029.jpg,Kurti,test,Abhinav Dogra,2026-02-20,craftsvilla.com
1030,Kurti_01030.jpg,Kurti,test,Abhinav Dogra,2026-02-19,craftcouncil.in
1031,Kurti_01031.jpg,Kurti,test,Abhinav Dogra,2026-03-13,handlooms.nic.in
1032,Kurti_01032.jpg,Kurti,test,Abhinav Dogra,2026-02-26,cbazaar.com
1033,Kurti_01033.jpg,Kurti,test,Abhinav Dogra,2026-02-17,limeroad.com
1034,Kurti_01034.jpg,Kurti,test,Abhinav Dogra,2026-02-25,craftsvilla.com
1035,Kurti_01035.jpg,Kurti,test,Abhinav Dogra,2026-03-01,myntra.com
1036,Kurti_01036.jpg,Kurti,test,Abhinav Dogra,2026-02-24,nykafashion.com
1037,Kurti_01037.jpg,Kurti,test,Abhinav Dogra,2026-02-20,tatacliq.com
1038,Kurti_01038.jpg,Kurti,test,Abhinav Dogra,2026-02-28,westside.com
1039,Kurti_01039.jpg,Kurti,test,Abhinav Dogra,2026-03-06,craftcouncil.in
1040,Kurti_01040.jpg,Kurti,test,Abhinav Dogra,2026-03-06,craftcouncil.in
1041,Kurti_01041.jpg,Kurti,test,Abhinav Dogra,2026-03-01,craftcouncil.in
1042,Kurti_01042.jpg,Kurti,test,Abhinav Dogra,2026-02-16,utsavfashion.com
1043,Kurti_01043.jpg,Kurti,test,Abhinav Dogra,2026-03-14,cbazaar.com
1044,Kurti_01044.jpg,Kurti,test,Abhinav Dogra,2026-03-05,india.gov.in/textiles
1045,Kurti_01045.jpg,Kurti,test,Abhinav Dogra,2026-02-16,biba.in
1046,Kurti_01046.jpg,Kurti,test,Abhinav Dogra,2026-02-18,sikshalochan.nic.in
1047,Kurti_01047.jpg,Kurti,test,Abhinav Dogra,2026-02-25,craftsvilla.com
1048,Kurti_01048.jpg,Kurti,test,Abhinav Dogra,2026-03-07,limeroad.com
1049,Kurti_01049.jpg,Kurti,test,Abhinav Dogra,2026-02-22,nift.ac.in
1050,Kurti_01050.jpg,Kurti,test,Abhinav Dogra,2026-02-25,limeroad.com
1051,Lehenga_01051.jpg,Lehenga,train,Krish Aggrawal,2026-02-15,cbazaar.com
1052,Lehenga_01052.jpg,Lehenga,train,Naman Aggrawal,2026-03-11,sikshalochan.nic.in
1053,Lehenga_01053.jpg,Lehenga,train,Naman Aggrawal,2026-03-03,cbazaar.com
1054,Lehenga_01054.jpg,Lehenga,train,Naman Aggrawal,2026-02-22,biba.in
1055,Lehenga_01055.jpg,Lehenga,train,Krish Aggrawal,2026-02-22,pantaloons.com
1056,Lehenga_01056.jpg,Lehenga,train,Naman Aggrawal,2026-02-28,fabindia.com
1057,Lehenga_01057.jpg,Lehenga,train,Krish Aggrawal,2026-02-19,westside.com
1058,Lehenga_01058.jpg,Lehenga,train,Naman Aggrawal,2026-03-07,nift.ac.in
1059,Lehenga_01059.jpg,Lehenga,train,Naman Aggrawal,2026-02-17,india.gov.in/textiles
1060,Lehenga_01060.jpg,Lehenga,train,Naman Aggrawal,2026-03-07,ajio.com
1061,Lehenga_01061.jpg,Lehenga,train,Naman Aggrawal,2026-03-12,craftcouncil.in
1062,Lehenga_01062.jpg,Lehenga,train,Naman Aggrawal,2026-02-17,craftsvilla.com
1063,Lehenga_01063.jpg,Lehenga,train,Naman Aggrawal,2026-03-08,fabindia.com
1064,Lehenga_01064.jpg,Lehenga,train,Krish Aggrawal,2026-03-01,pantaloons.com
1065,Lehenga_01065.jpg,Lehenga,train,Krish Aggrawal,2026-02-20,cbazaar.com
1066,Lehenga_01066.jpg,Lehenga,train,Krish Aggrawal,2026-03-06,texmin.nic.in
1067,Lehenga_01067.jpg,Lehenga,train,Krish Aggrawal,2026-02-27,sikshalochan.nic.in
1068,Lehenga_01068.jpg,Lehenga,train,Krish Aggrawal,2026-02-19,handlooms.nic.in
1069,Lehenga_01069.jpg,Lehenga,train,Naman Aggrawal,2026-02-27,india.gov.in/textiles
1070,Lehenga_01070.jpg,Lehenga,train,Krish Aggrawal,2026-02-20,craftsvilla.com
1071,Lehenga_01071.jpg,Lehenga,train,Naman Aggrawal,2026-03-07,cbazaar.com
1072,Lehenga_01072.jpg,Lehenga,train,Krish Aggrawal,2026-02-24,fabindia.com
1073,Lehenga_01073.jpg,Lehenga,train,Naman Aggrawal,2026-03-14,nykafashion.com
1074,Lehenga_01074.jpg,Lehenga,train,Naman Aggrawal,2026-03-01,nift.ac.in
1075,Lehenga_01075.jpg,Lehenga,train,Krish Aggrawal,2026-02-24,limeroad.com
1076,Lehenga_01076.jpg,Lehenga,train,Naman Aggrawal,2026-02-27,texmin.nic.in
1077,Lehenga_01077.jpg,Lehenga,train,Naman Aggrawal,2026-02-21,craftsvilla.com
1078,Lehenga_01078.jpg,Lehenga,train,Naman Aggrawal,2026-02-25,craftsvilla.com
1079,Lehenga_01079.jpg,Lehenga,train,Krish Aggrawal,2026-02-22,biba.in
1080,Lehenga_01080.jpg,Lehenga,train,Naman Aggrawal,2026-02-28,nift.ac.in
1081,Lehenga_01081.jpg,Lehenga,train,Krish Aggrawal,2026-02-19,nykafashion.com
1082,Lehenga_01082.jpg,Lehenga,train,Naman Aggrawal,2026-02-17,texmin.nic.in
1083,Lehenga_01083.jpg,Lehenga,train,Krish Aggrawal,2026-02-19,ajio.com
1084,Lehenga_01084.jpg,Lehenga,train,Krish Aggrawal,2026-02-26,sikshalochan.nic.in
1085,Lehenga_01085.jpg,Lehenga,train,Krish Aggrawal,2026-03-07,fabindia.com
1086,Lehenga_01086.jpg,Lehenga,train,Naman Aggrawal,2026-03-06,utsavfashion.com
1087,Lehenga_01087.jpg,Lehenga,train,Naman Aggrawal,2026-02-22,nift.ac.in
1088,Lehenga_01088.jpg,Lehenga,train,Naman Aggrawal,2026-02-21,nykafashion.com
1089,Lehenga_01089.jpg,Lehenga,train,Naman Aggrawal,2026-02-18,limeroad.com
1090,Lehenga_01090.jpg,Lehenga,train,Naman Aggrawal,2026-03-06,craftcouncil.in
1091,Lehenga_01091.jpg,Lehenga,train,Naman Aggrawal,2026-03-09,nykafashion.com
1092,Lehenga_01092.jpg,Lehenga,train,Krish Aggrawal,2026-02-18,myntra.com
1093,Lehenga_01093.jpg,Lehenga,train,Krish Aggrawal,2026-03-10,craftcouncil.in
1094,Lehenga_01094.jpg,Lehenga,train,Naman Aggrawal,2026-03-14,sikshalochan.nic.in
1095,Lehenga_01095.jpg,Lehenga,train,Naman Aggrawal,2026-02-24,handlooms.nic.in
1096,Lehenga_01096.jpg,Lehenga,train,Naman Aggrawal,2026-03-15,limeroad.com
1097,Lehenga_01097.jpg,Lehenga,train,Krish Aggrawal,2026-03-15,craftsvilla.com
1098,Lehenga_01098.jpg,Lehenga,train,Krish Aggrawal,2026-02-17,nykafashion.com
1099,Lehenga_01099.jpg,Lehenga,train,Naman Aggrawal,2026-02-15,handlooms.nic.in
1100,Lehenga_01100.jpg,Lehenga,train,Naman Aggrawal,2026-02-24,tatacliq.com
1101,Lehenga_01101.jpg,Lehenga,train,Krish Aggrawal,2026-03-10,nykafashion.com
1102,Lehenga_01102.jpg,Lehenga,train,Krish Aggrawal,2026-02-24,craftsvilla.com
1103,Lehenga_01103.jpg,Lehenga,train,Naman Aggrawal,2026-03-14,pantaloons.com
